Wavelength,EBFP2 (EX),EBFP2 (EM),EYFP (EX),EYFP (EM),T-Sapphire (EX),T-Sapphire (EM),CFP (Tsien) (AB),CFP (Tsien) (EM),mCitrine (AB),mCitrine (EM),mRFP1.4m (AB),mRFP1.4m (EM),EGFPm (Tsien) (AB),EGFPm (Tsien) (EM),mCherry (AB),mCherry (EM),mOrange (AB),mOrange (EM),DsRed (EX),DsRed (EM),E2-Crimson (EX),E2-Crimson (EM),NirFP (AB),NirFP (EM),mAmetrine (EX),mAmetrine (EM),iRFP670 (EX),iRFP670 (EM),iRFP682 (EX),iRFP682 (EM),iRFP702 (EX),iRFP702 (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),JRed (EX),JRed (EM),Katusha2 (EX),Katusha2 (EM),TagCFP (EX),TagCFP (EM),TagGFP2 (EX),TagGFP2 (EM),TagYFP (EX),TagYFP (EM),CopGFP (EX),CopGFP (EM),mScarlet (EX),mScarlet (EM),mRuby2 (EX),mRuby2 (EM),mApple (EX),mApple (EM),TagRFP-T (EX),TagRFP-T (EM),Sirius (EX),Sirius (EM)
375,0.89683,,0.05471,,0.76630087,,0.137,,0.014,,0.143533,,0.11,,0.105,,0.01,,,,0.113024841,,,,0.5637,,,,,,,,,,,,0.064916198,,,,0.127159721,,0.0211155,,0.0099,,0.023889585,,0.0613027,,0.0704403,,0.116022,,0.077381,,0.832279253,
376,0.90982,,0.05459,,0.790832822,,0.143,,0.014,,0.144442,,0.112,,0.103,,0.009,,,,0.114915676,,,,0.58435,,,,,,,,,,,,0.066753895,,,,0.137149232,,0.0219044,,0.0095,,0.025295707,,0.0600255,,0.0716981,,0.114641,,0.077381,,0.796572162,
377,0.92511,,0.05506,,0.808263462,,0.151,,0.015,,0.143751,,0.116,,0.1,,0.008,,,,0.114591025,,,,0.60598,,,,,,,,,,,,0.063340099,,,,0.137149232,,0.0227603,,0.009,,0.025295707,,0.0561941,,0.0716981,,0.114641,,0.077381,,0.760475423,
378,0.94159,,0.05605,,0.824402836,,0.158,,0.014,,0.144307,,0.117,,0.098,,0.007,,,,0.115153927,,,,0.62515,,,,,,,,,,,,0.062319886,,,,0.14538294,,0.0236485,,0.009,,0.025317367,,0.054917,,0.0716981,,0.111878,,0.078869,,0.725481361,
379,0.95762,,0.05557,,0.846998139,,0.167,,0.015,,0.143767,,0.122,,0.094,,0.006,,,,0.111939191,,,,0.64081,,,,,,,,,,,,0.059248679,,,,0.14538294,,0.0245576,,0.0093,,0.025317367,,0.0523627,,0.0716981,,0.110497,,0.078869,,0.692777471,
380,0.97156,,0.05573,,0.864428679,,0.174,,0.014,,0.142924,,0.125,,0.09,,0.005,,,,0.109557424,,,,0.65788,,,,,,,,,,,,0.061756148,,,,0.158400939,,0.0255026,,0.0097,,0.027900765,,0.0510856,,0.0716981,,0.110497,,0.077381,,0.66285943,
381,0.98247,,0.05658,,0.881859219,,0.182,,0.014,,0.141991,,0.127,,0.087,,0.004,,,,0.113446942,,,,0.67334,,,,,,,,,,,,0.062047312,,,,0.158400939,,0.0265001,,0.0093,,0.027900765,,0.0485313,,0.0704403,,0.110497,,0.0758929,,0.635875673,
382,0.99021,,0.05719,,0.892188546,,0.191,,0.014,,0.140686,,0.13,,0.082,,0.004,,,,0.106860609,,,,0.68794,,,,,,,,,,,,0.063698833,,,,0.181839176,,0.027536,,0.0098,,0.032374627,,0.0472541,,0.0691824,,0.107735,,0.0758929,,0.611439204,
383,0.99536,,0.05719,,0.903163356,,0.201,,0.014,,0.139411,,0.132,,0.079,,0.003,,,,0.106599759,,,,0.70142,,,,,,,,,,,,0.062090588,,,,0.181839176,,0.0286219,,0.01,,0.032374627,,0.0446999,,0.0691824,,0.107735,,0.0758929,,0.589001336,
384,0.99855,,0.05861,,0.905100105,,0.21,,0.014,,0.137347,,0.135,,0.076,,0.003,,,,0.106405498,,,,0.71602,,,,,,,,,,,,0.063164684,,,,0.202283218,,0.0298014,,0.0098,,0.036092952,,0.0434227,,0.0679245,,0.106354,,0.0758929,,0.568246639,
385,1,,0.05818,,0.905100105,,0.219,,0.014,,0.135778,,0.136,,0.071,,0.002,,,,0.106352432,,,,0.72995,,,,,,,,,,,,0.060519323,,,,0.202283218,,0.0310914,,0.0101,,0.036092952,,0.0421456,,0.0654088,,0.106354,,0.0758929,,0.548976314,
386,0.99918,,0.05913,,0.922530645,,0.23,,0.014,,0.133487,,0.139,,0.067,,0.002,,,,0.100386943,,,,0.74621,,,,,,,,,,,,0.060241884,,,,0.220535208,,0.032472,,0.01,,0.037271729,,0.0395913,,0.0654088,,0.104972,,0.0729167,,0.531002163,
387,0.99512,,0.06025,,0.939961285,,0.241,,0.015,,0.131401,,0.143,,0.064,,0.002,,,,0.095430348,,,,0.75986,,,,,,,,,,,,0.057915474,,,,0.220535208,,0.0339456,,0.0099,,0.037271729,,0.037037,,0.0616352,,0.103591,,0.0729167,,0.513894779,
388,0.987,,0.0603,,0.947708181,,0.251,,0.015,,0.129811,,0.144,,0.06,,0.002,,,,0.095819032,,,,0.77784,,,,,,,,,,,,0.057447657,,,,0.242567659,,0.0355729,,0.01,,0.041896664,,0.037037,,0.0616352,,0.103591,,0.0714286,,0.497025955,
389,0.97473,,0.05943,,0.95416401,,0.262,,0.015,,0.127101,,0.147,,0.057,,0.002,,,,0.091949771,,,,0.79634,,,,,,,,,,,,0.056357774,,,,0.242567659,,0.0373176,,0.0103,,0.041896664,,0.0344828,,0.0603774,,0.10221,,0.0714286,,0.479907969,
390,0.9593,,0.05954,,0.957391925,,0.273,,0.015,,0.125962,,0.148,,0.055,,0.001,,,,0.087197785,,,,0.81481,,,,,,,,,,,,0.055158805,,,,0.269162012,,0.0391448,,0.0107,,0.044954143,,0.0319285,,0.0591195,,0.0994475,,0.0714286,,0.461777429,0.205912477
391,0.94246,,0.06146,,0.959328674,,0.286,,0.014,,0.122778,,0.151,,0.052,,0.001,,,,0.086003105,,,,0.83289,,,,,,,,,,,,0.0546098,,,,0.269162012,,0.0410705,,0.0107,,0.044954143,,0.0293742,,0.0553459,,0.0994475,,0.0684524,,0.441001527,0.243296089
392,0.92595,,0.06196,,0.97159465,,0.298,,0.015,,0.121074,,0.154,,0.05,,0.001,,,,0.079754865,,,,0.85371,,,,,,,,,,,,0.053853718,,,,0.286271499,,0.0431248,,0.0108,,0.049137198,,0.0280971,,0.0553459,,0.0966851,,0.0684524,,0.416657831,0.284590317
393,0.91075,,0.06039,,0.992253104,,0.311,,0.015,,0.118471,,0.156,,0.046,,0.001,,,,0.07885602,,,,0.87041,,,,,,,,,,,,0.050932042,,,,0.286271499,,0.0452348,,0.0113,,0.049137198,,0.0268199,,0.0528302,,0.0953039,,0.0684524,,0.388287777,0.327886406
394,0.89649,,0.0589,,0.996126502,,0.325,,0.015,,0.116801,,0.158,,0.045,,0.001,,,,0.075925562,,,,0.88588,,,,,,,,,,,,0.050022095,,,,0.297191967,,0.0474022,,0.0108,,0.050432105,,0.0242656,,0.0528302,,0.0953039,,0.0684524,,0.355928474,0.364851024
395,0.88162,,0.05899,,0.996772085,,0.339,,0.015,,0.114667,,0.16,,0.042,,0.001,,,,0.072794471,,,,0.89519,,,,,,,,,,,,0.047935645,,,,0.297191967,,0.0496489,,0.0113,,0.050432105,,0.0229885,,0.0528302,,0.0953039,,0.0684524,,0.320507655,0.406657356
396,0.86415,,0.05971,,0.998063251,,0.354,,0.015,,0.112645,,0.162,,0.04,,0.002,,,,0.06813063,,,,0.90401,,,,,,,,,,,,0.047305345,,,,0.321695991,,0.0519909,,0.0112,,0.05446422,,0.0217114,,0.0490566,,0.0925414,,0.0654762,,0.28334535,0.445204842
397,0.84259,,0.06005,,1,,0.369,,0.016,,0.110267,,0.165,,0.039,,0.002,,,,0.067119187,,,,0.91434,,,,,,,,,,,,0.046985142,,,,0.321695991,,0.0543477,,0.0114,,0.05446422,,0.0204342,,0.0490566,,0.0911602,,0.0639881,,0.247007401,0.484171322
398,0.81685,,0.06047,,1,,0.385,,0.016,,0.108151,,0.165,,0.036,,0.002,,,,0.06484283,,,,0.92369,,,,,,,,,,,,0.045801651,,,,0.350295386,,0.0567904,,0.012,,0.060743534,,0.0204342,,0.0490566,,0.089779,,0.0639881,,0.213229993,0.516294227
399,0.78843,,0.05687,,1,,0.402,,0.016,,0.106187,,0.167,,0.033,,0.002,,,,0.061864963,,,,0.93239,,,,,,,,,,,,0.044928121,,,,0.350295386,,0.0593703,,0.0121,,0.060743534,,0.0191571,,0.0490566,,0.089779,,0.0654762,,0.183123754,0.547486034
400,0.75995,0.02508,0.05719,,0.990961939,,0.419,,0.016,,0.103476,,0.168,,0.031,,0.002,,,,0.05909492,,0.030064541,,0.94616,,,,,,,,,,,,0.044256214,,0.02721237,,0.385480254,,0.0621162,,0.0129,,0.066784414,,0.01788,,0.045283,,0.0883978,,0.0639881,,0.15730894,0.581005587
401,0.73417,0.02624,0.05748,,0.984506209,,0.436,,0.017,,0.100282,,0.168,,0.029,,0.002,,,,0.057744473,,0.028350294,,0.95829,,,,,,,,,,,,0.043603993,,0.026224479,,0.385480254,,0.065,,0.0136,,0.066784414,,0.0166028,,0.045283,,0.0870166,,0.0639881,,0.136811358,0.607541899
402,0.71298,0.03451,0.05748,,0.969012318,,0.455,,0.017,,0.098285,,0.17,,0.027,,0.002,,,,0.054063419,,0.027056172,,0.96831,,,,,,,,,,,,0.042387755,,0.025635641,,0.418427158,,0.0681034,,0.014,,0.073764493,,0.0166028,,0.045283,,0.0856354,,0.0639881,,0.120342784,0.618249534
403,0.69664,0.04244,0.05624,,0.942543617,,0.473,,0.017,,0.095934,,0.17,,0.025,,0.002,,,,0.055109766,,0.026369963,,0.97945,,,,,,,,,,,,0.040879517,,0.024804493,,0.418427158,,0.0714335,,0.0142,,0.073764493,,0.0166028,,0.045283,,0.0856354,,0.0639881,,0.107590441,0.636871508
404,0.68377,0.05617,0.05742,,0.93221439,,0.49,,0.017,,0.093008,,0.171,,0.022,,0.002,,,,0.050760279,,0.025419654,,0.98802,,,,,,,,,,,,0.04048023,,0.024330168,,0.443111693,,0.0749485,,0.0143,,0.078771264,,0.0153257,,0.0440252,,0.0856354,,0.0654762,,0.09784395,0.649441341
405,0.67184,0.06825,0.05717,,0.926404143,,0.509,,0.018,,0.08983,,0.173,,0.02,,0.002,,,,0.048636868,,0.023894081,,0.99026,,,,,,,,,,,,0.036800581,,0.024038722,,0.443111693,,0.0786455,,0.0143,,0.078771264,,0.0140485,,0.0427673,,0.0842541,,0.0639881,,0.090289559,0.661545624
406,0.65791,0.08885,0.05447,,0.91478375,,0.527,,0.018,,0.086676,,0.173,,0.017,,0.003,,,,0.046299807,,0.023622218,,1,,,,,,,,,,,,0.03574113,,0.02342659,,0.463583138,,0.0825886,,0.0143,,0.083858903,,0.0140485,,0.0427673,,0.0828729,,0.0654762,,0.084460749,0.667132216
407,0.63955,0.10863,0.05261,,0.897998693,,0.545,,0.018,,0.083459,,0.174,,0.016,,0.003,,,,0.044368174,,0.022301643,,0.98511,,,,,,,,,,,,0.03419407,,0.022739167,,0.463583138,,0.0867202,,0.0143,,0.083858903,,0.0153257,,0.0427673,,0.0828729,,0.0654762,,0.079837991,0.67877095
408,0.61524,0.13706,0.05515,,0.877985821,,0.562,,0.019,,0.08024,,0.176,,0.013,,0.003,,,,0.04440089,,0.021113424,,0.97723,,,,,,,,,,,,0.034691341,,0.022734953,,0.485811774,,0.0910387,,0.0152,,0.091775825,,0.0153257,,0.0427673,,0.0828729,,0.0669643,,0.076291403,0.696927374
409,0.58448,0.17296,0.05377,,0.854745035,,0.58,,0.019,,0.076549,,0.177,,0.012,,0.003,,,,0.040430568,,0.020195238,,0.96609,,,,,,,,,,,,0.033062786,,0.022232379,,0.485811774,,0.0955564,,0.0153,,0.091775825,,0.0140485,,0.0427673,,0.0828729,,0.0654762,,0.073285551,0.720204842
410,0.54767,0.20179,0.05247,,0.822466187,,0.597,,0.018,,0.073689,,0.178,,0.01,,0.003,,,,0.037228659,,0.019693903,,0.95347,0.000112657,,,,,,,,,,,0.031986563,,0.021871111,,0.5102251,,0.1002953,,0.0171,,0.098926311,,0.0140485,,0.0427673,,0.0814917,,0.0669643,,0.070902604,0.72858473
411,0.50569,0.24194,0.05172,,0.798579718,,0.614,,0.018,,0.069611,,0.18,,0.009,,0.003,,,,0.035249867,,0.019026717,,0.94009,0.000168986,,,,,,,,,,,0.030985032,,0.02182435,,0.5102251,,0.1052345,,0.0168,,0.098926311,,0.0140485,,0.0402516,,0.0814917,,0.0684524,,,0.749534451
412,0.45977,0.28845,0.05224,,0.785022575,,0.63,,0.018,,0.066587,,0.182,,0.007,,0.004,,,,0.032365558,,0.018310982,,0.92868,0.000168986,,,,,,,,,,,0.030388334,,0.021768604,,0.538690198,,0.1104136,,0.0174,,0.109596628,,0.0140485,,0.0415094,,0.0787293,,0.0684524,,,0.764897579
413,0.41136,0.32943,0.05096,,0.773402182,,0.647,,0.019,,0.063181,,0.184,,0.007,,0.004,,,,0.031081814,,0.017295365,,0.91762,0.000168986,,,,,,,,,,,0.029241431,,0.021090959,,0.538690198,,0.1158407,,0.0177,,0.109596628,,0.0140485,,0.0402516,,0.0787293,,0.0684524,,,0.784450652
414,0.36203,0.37465,0.04784,,0.74887023,,0.663,,0.018,,0.060121,,0.186,,0.006,,0.004,,,,0.030266464,,0.016537296,,0.90851,0.000168986,,,,,,,,,,,0.029176234,,0.020950963,,0.573520522,,0.1214968,,0.0188,,0.122068113,,0.0140485,,0.0389937,,0.0787293,,0.0684524,,,0.80726257
415,0.31355,0.40846,0.04803,,0.728857358,,0.68,,0.019,,0.057136,,0.188,,0.005,,0.004,,,,0.027215995,,0.016219298,,0.90179,0.000168986,,,,,,,,,,,0.029142252,,0.020913729,,0.573520522,,0.1273643,,0.0198,,0.122068113,,0.0140485,,0.0389937,,0.0787293,,0.0684524,,,0.831936685
416,0.2676,0.44625,0.04715,,0.711426718,,0.698,,0.019,,0.05461,,0.19,,0.004,,0.005,,,,0.02449974,,0.01537923,,0.89807,0.000168986,,,,,,,,,,,0.029209911,,0.021056079,,0.60297284,,0.1334773,,0.0209,,0.142375169,,0.0140485,,0.0389937,,0.0787293,,0.0699405,,,0.853817505
417,0.22572,0.49021,0.0451,,0.686894766,,0.716,,0.019,,0.052163,,0.193,,0.004,,0.005,,,,0.022567852,,0.015055764,,0.89572,0.000168986,,,,,,,,,,,0.028874219,,0.020925814,,0.60297284,,0.1398486,,0.0215,,0.142375169,,0.0140485,,0.0389937,,0.0787293,,0.0699405,,,0.875698324
418,0.18892,0.52923,0.0448,,0.666881894,,0.735,,0.02,,0.049372,,0.197,,0.004,,0.005,,,,0.020923588,,0.015000958,,0.89454,0.000225314,,,,,,,,,,,0.02816512,,0.021066648,,0.643838552,,0.1464883,,0.0225,,0.153104122,,0.0140485,,0.0389937,,0.0773481,,0.0699405,,,0.898510242
419,0.15764,0.56685,0.0435,,0.645577757,,0.754,,0.02,,0.047576,,0.199,,0.003,,0.006,,,,0.019817479,,0.014523253,,0.89265,0.000281643,,,,,,,,,,,0.028542602,,0.021138339,,0.643838552,,0.153356,,0.0231,,0.153104122,,0.0140485,,0.0389937,,0.0759668,,0.0699405,,,0.92132216
420,0.13165,0.59157,0.04283,,0.624273719,,0.772,,0.021,,0.045966,,0.203,,0.003,,0.006,,,,0.018534868,,0.014045452,,0.88768,0.000281643,,,,,,,,,,,0.027750061,,0.021193851,,0.650695819,,0.1605127,,0.0237,,0.162416117,,0.0153257,,0.036478,,0.0745856,,0.0699405,,,0.927374302
421,0.11029,0.61135,0.04253,,0.591994871,,0.793,,0.02,,0.04425,,0.205,,0.003,,0.006,,,,0.016608787,,0.014122277,,0.87932,0.000337971,,,,,,,,,,,0.027135271,,0.021529692,,0.650695819,,0.1679503,,0.024,,0.162416117,,0.0140485,,0.036478,,0.0745856,,0.0714286,,,0.959031657
422,0.09265,0.63587,0.03902,,0.570045251,,0.813,,0.021,,0.042958,,0.208,,0.003,,0.007,,,,0.015309651,,0.013519099,,0.86502,0.000337971,,,,,,,,,,,0.027006761,,0.021664206,,0.663937184,,0.1756478,,0.025,,0.170611647,,0.0140485,,0.036478,,0.0745856,,0.0714286,,,0.973929236
423,0.07789,0.64821,0.0368,,0.546804364,,0.834,,0.021,,0.041413,,0.211,,0.003,,0.007,,,,0.01515493,,0.014012382,,0.84632,0.0003943,,,,,,,,,,,0.026627049,,0.021966669,,0.663937184,,0.1835984,,0.0256,,0.170611647,,0.0153257,,0.036478,,0.0745856,,0.0714286,,,0.982309125
424,0.06529,0.65919,0.03507,,0.502905123,,0.855,,0.021,,0.040438,,0.215,,0.003,,0.008,,,,0.012225721,,0.013186335,,0.81887,0.000450628,,,,,,,,,,,0.024922885,,0.02218385,,0.688109157,,0.1919387,,0.0261,,0.17656822,,0.0166028,,0.036478,,0.0745856,,0.0714286,,,0.980912477
425,0.05441,0.66732,0.03558,,0.46933511,,0.876,,0.022,,0.039657,,0.218,,0.003,,0.008,,,,0.012452768,,0.013315156,,0.78648,0.000450628,,,,,,,,,,,0.025477216,,0.022423433,,0.688109157,,0.2006224,,0.0272,,0.17656822,,0.0166028,,0.036478,,0.0745856,,0.0714286,,,0.993482309
426,0.045,0.69204,0.03502,,0.442220825,,0.896,,0.022,,0.039451,,0.222,,0.003,,0.008,,,,0.012538933,,0.013568476,,0.7521,0.000450628,,,,,,,,,,,0.025535837,,0.022866639,,0.698765375,,0.2097545,,0.0286,,0.187244963,,0.0166028,,0.036478,,0.0732044,,0.0729167,,,1
427,0.03693,0.67528,0.03525,,0.40606848,,0.916,,0.022,,0.039148,,0.225,,0.003,,0.009,,,,0.011262275,,0.013571896,,0.71734,0.000563285,,,,,,,,,,,0.025127381,,0.023159488,,0.698765375,,0.2192027,,0.0288,,0.187244963,,0.0166028,,0.036478,,0.0732044,,0.0729167,,,0.989757914
428,0.03011,0.70149,0.03326,,0.386701091,,0.933,,0.023,,0.039059,,0.23,,0.003,,0.009,,,,0.01160437,,0.01342195,,0.68093,0.000619614,,,,,,,,,,,0.025668637,,0.023414853,,0.742793299,,0.2290867,,0.0314,,0.201616933,,0.01788,,0.036478,,0.0732044,,0.0729167,,,0.981843575
429,0.02448,0.69399,0.03444,,0.366688219,,0.949,,0.023,,0.039311,,0.235,,0.003,,0.01,,,,0.01076543,,0.013432383,,0.64575,0.000732271,,,,,,,,,,,0.026337735,,0.023870881,,0.742793299,,0.2393329,,0.0332,,0.201616933,,0.01788,,0.036478,,0.0732044,,0.0744048,,,0.984171322
430,0.01992,0.70096,0.0337,,0.337637186,,0.965,,0.024,,0.039651,,0.241,,0.004,,0.011,,,,0.009883999,,0.013644048,,0.61299,0.000788599,,,,,,,,,,,0.027203787,,0.024049353,,0.790761091,,0.2499451,,0.0356,,0.223703173,,0.01788,,0.036478,,0.0732044,,0.0744048,,,0.988826816
431,0.01634,0.70109,0.03044,,0.293737945,,0.976,,0.024,,0.040422,,0.246,,0.004,,0.011,,,,0.010673048,,0.014237928,,0.58079,0.000901256,,,,,,,,,,,0.027946623,,0.024798714,,0.790761091,,0.2609223,,0.0393,,0.223703173,,0.01788,,0.036478,,0.0732044,,0.0758929,,,0.986499069
432,0.0136,0.70229,0.03017,,0.267914827,,0.986,,0.024,,0.040758,,0.252,,0.004,,0.012,,,,0.01168689,,0.014138094,,0.54837,0.000901256,,,,,,,,,,,0.027271157,,0.024973625,,0.842222261,,0.2724498,,0.0414,,0.250935379,,0.01788,,0.036478,,0.0732044,,0.0758929,,,0.968808194
433,0.01156,0.71758,0.03551,,0.244674041,,0.994,0.004,0.025,,0.041767,,0.258,,0.004,,0.013,,,,0.010999084,,0.014328533,,0.51466,0.00101,,,,,,,,,,,0.028417588,,0.02525292,,0.842222261,,0.2842821,,0.0444,,0.250935379,,0.01788,,0.036478,,0.0732044,,0.0758929,,,0.962290503
434,0.01005,0.74542,0.03291,,0.21626859,,0.998,0.004,0.026,,0.042336,,0.266,,0.005,,0.014,,,,0.010996667,,0.014222181,,0.47977,0.00113,,,,,,,,,,,0.028626547,,0.025538656,,0.871761294,,0.2964246,,0.0459,,0.272610244,,0.0191571,,0.036478,,0.0732044,,0.077381,,,0.965549348
435,0.00891,0.76546,0.03277,,0.198192368,,1,0.004,0.027,,0.044037,,0.274,,0.005,,0.015,,,,0.011129702,,0.014837908,,0.44612,0.00135,,,,,,,,,,,0.029023432,,0.026219169,,0.871761294,,0.3088209,,0.0488,,0.272610244,,0.0204342,,0.036478,,0.0732044,,0.077381,,,0.967411546
436,0.00799,0.76251,0.03495,,0.174951581,,1,0.006,0.027,,0.045008,,0.283,,0.005,,0.016,,,,0.011007404,,0.014822564,,0.41209,0.00135,,,,,,,,,,,0.028864931,,0.026859295,,0.896007468,,0.3214591,,0.0518,,0.293551933,,0.0204342,,0.036478,,0.0732044,,0.077381,,,0.953445065
437,0.00721,0.79934,0.03511,,0.151710795,,0.997,0.004,0.028,,0.046397,,0.292,,0.005,,0.017,,,,0.010729884,,0.014858874,,0.37814,0.00163,,,,,,,,,,,0.029068567,,0.027273964,,0.896007468,,0.334279,,0.0554,,0.293551933,,0.0204342,,0.036478,,0.0732044,,0.077381,,,0.946461825
438,0.0065,0.81334,0.03647,,0.132988989,,0.994,0.005,0.029,,0.047305,,0.302,,0.006,,0.018,,,,0.010448716,,0.014864716,,0.34587,0.00169,,,,,,,,,,,0.030664412,,0.027450961,,0.906190558,,0.3473419,,0.0587,,0.331998329,,0.0217114,,0.0377358,,0.0732044,,0.078869,,,0.936219739
439,0.00587,0.84303,0.03819,,0.122659762,,0.99,0.005,0.031,,0.049334,,0.314,,0.006,,0.019,,,,0.01133582,,0.015255049,,0.31466,0.00197,,,,,,,,,,,0.031140131,,0.028037571,,0.906190558,,0.3606858,,0.0627,,0.331998329,,0.0217114,,0.0377358,,0.0732044,,0.077381,,,0.933891993
440,0.00531,0.88381,0.03971,,0.111039369,,0.984,0.007,0.032,,0.050752,,0.325,,0.006,,0.02,,,,0.011220503,,0.01485711,,0.2854,0.00203,,,,,,,,,,,0.032190092,,0.02874078,,0.917848885,0.004199508,0.3742363,,0.0653,,0.350498071,,0.0217114,,0.0377358,,0.0732044,,0.078869,,,0.931564246
441,0.00484,0.88268,0.04471,,0.098127829,,0.979,0.007,0.034,,0.053309,,0.337,,0.007,,0.021,,,,0.01163973,,0.015378794,,0.25769,0.00225,,,,,,,,,,,0.031867461,,0.029423068,,0.917848885,0.004199508,0.3879239,,0.0682,,0.350498071,,0.0242656,,0.0389937,,0.0745856,,0.078869,,,0.923649907
442,0.00444,0.89844,0.04334,,0.089735321,,0.973,0.008,0.035,,0.055046,,0.35,,0.007,,0.023,,,,0.011850302,,0.01527159,,0.23029,0.00248,,,,,,,,,,,0.031990955,,0.02977061,,0.907316763,0.004779656,0.402036,,0.0718,,0.367983853,,0.0242656,,0.0389937,,0.0745856,,0.0818452,,,0.924581006
443,0.00411,0.91636,0.04611,,0.080051647,,0.968,0.009,0.037,,0.056904,,0.363,,0.008,,0.024,,,,0.010448716,,0.015406999,,0.20581,0.0027,,,,,,,,,,,0.031729283,,0.030435166,,0.907316763,0.004779656,0.416716,,0.0768,,0.367983853,,0.0242656,,0.0389937,,0.0745856,,0.0818452,,,0.92132216
444,0.00381,0.93845,0.04814,,0.072304721,,0.965,0.011,0.039,,0.059287,,0.377,,0.008,,0.025,,,,0.01128841,,0.015965138,,0.18157,0.00282,,,,,,,,,,,0.032947094,,0.030785698,,0.918580508,0.005724485,0.4319652,,0.0819,,0.408200663,,0.0255428,,0.0389937,,0.0745856,,0.0818452,,,0.917597765
445,0.00353,0.94346,0.05052,,0.059393162,,0.962,0.013,0.04,,0.0613,,0.392,,0.009,,0.027,,,,0.011174777,,0.016707648,,0.16018,0.00304,,,,,,,,,,,0.034005457,,0.031554794,,0.918580508,0.005724485,0.4478936,,0.0861,,0.408200663,,0.0255428,,0.0389937,,0.0745856,,0.0833333,,,0.903631285
446,0.00328,0.96685,0.05388,,0.049063915,,0.96,0.016,0.043,,0.063933,,0.407,,0.009,,0.028,,,,0.01113696,,0.016443388,,0.14105,0.00315,,,,,,,,,,,0.034606616,,0.032202664,,0.909980255,0.008002109,0.4644923,,0.0904,,0.439650716,,0.0280971,,0.0389937,,0.0759668,,0.0833333,,,0.895251397
447,0.00304,0.98079,0.05603,,0.041316979,,0.959,0.019,0.046,,0.066737,,0.423,,0.01,,0.03,,,,0.011850302,,0.017192325,,0.12275,0.00349,,,,,,,,,,,0.034537934,,0.033182523,,0.909980255,0.008002109,0.4814955,,0.0955,,0.439650716,,0.0280971,,0.0389937,,0.0759668,,0.0833333,,,0.887337058
448,0.00284,1,0.06005,,0.03938024,,0.96,0.023,0.048,,0.069144,,0.439,,0.01,,0.032,,,,0.01196527,,0.017298402,,0.10616,0.00355,,,,,,,,,,,0.034528127,,0.033673996,,0.894864764,0.012148016,0.4988351,,0.0982,,0.449810535,,0.0293742,,0.0402516,,0.0773481,,0.0848214,,,0.88594041
449,0.00265,0.96997,0.06308,,0.041316979,,0.96,0.029,0.051,,0.073249,,0.456,,0.011,,0.034,,,,0.011900354,,0.017300579,,0.09076,0.00366,,,,,,,,,,,0.035145436,,0.034352304,,0.894864764,0.012148016,0.5164812,,0.101,,0.449810535,,0.0306513,,0.0427673,,0.0787293,,0.0848214,,,0.866852886
450,0.00249,0.95269,0.06417,,0.041316979,,0.962,0.035,0.054,,0.076295,,0.473,,0.012,,0.035,,0.1186458,,0.013497862,,0.017647292,,0.07688,0.00389,,,,,,,,,,,0.034134183,,0.035334113,,0.888862492,0.016171855,0.5346146,,0.1083,,0.470872011,,0.0319285,,0.0427673,,0.0787293,,0.0848214,,,0.849627561
451,0.00232,0.94224,0.06782,,0.041316979,,0.962,0.043,0.057,,0.079988,,0.49,,0.012,,0.037,,0.1227806,,0.013385651,,0.017272144,,0.06466,0.00389,,,,,,,,,,,0.035996271,,0.035998716,,0.888862492,0.016171855,0.5530414,,0.1135,,0.470872011,,0.0332056,,0.0427673,,0.0787293,,0.0848214,,,0.838919926
452,0.00216,0.95275,0.07253,,0.041316979,,0.962,0.054,0.061,,0.083747,,0.508,,0.013,,0.039,,0.1280845,,0.014882836,,0.017483315,,0.05415,0.00417,,,,,,,,,,,0.036953671,,0.037340319,,0.933952642,0.025203139,0.5716389,,0.1211,,0.50433802,,0.0357599,,0.0427673,,0.0801105,,0.0848214,,,0.824022346
453,0.002,0.92332,0.07533,,0.03938024,,0.96,0.066,0.064,,0.087719,,0.525,,0.014,,0.041,,0.1324125,,0.014490416,,0.018571197,,0.04539,0.00422,,,,,,,,,,,0.037737039,,0.038402597,,0.933952642,0.025203139,0.5903755,,0.128,,0.50433802,,0.0357599,,0.0427673,,0.0814917,,0.0863095,,,0.810055866
454,0.00187,0.91991,0.0791,,0.040025823,,0.956,0.082,0.066,,0.092082,,0.543,,0.015,,0.044,,0.1368355,,0.014814288,,0.018154573,,0.03824,0.00434,,,,,,,,,,,0.038679014,,0.039313672,,0.945437299,0.038731041,0.6093719,,0.1355,,0.542054059,,0.037037,,0.045283,,0.0828729,,0.0877976,,,0.791433892
455,0.00179,0.89754,0.08427,,0.049063915,,0.949,0.101,0.07,,0.097174,,0.561,,0.016,,0.046,,0.1420295,,0.014761315,,0.018867049,,0.03194,0.00439,,,,,,,,,,,0.040573975,,0.040104315,,0.945437299,0.038731041,0.6287466,0.0017786,0.1455,,0.542054059,,0.0395913,,0.045283,,0.0828729,,0.0877976,,,0.776070764
