Wavelength,EBFP2 (EX),EBFP2 (EM),EYFP (EX),EYFP (EM),T-Sapphire (EX),T-Sapphire (EM),CFP (Tsien) (AB),CFP (Tsien) (EM),mCitrine (AB),mCitrine (EM),mRFP1.4m (AB),mRFP1.4m (EM),EGFPm (Tsien) (AB),EGFPm (Tsien) (EM),mCherry (AB),mCherry (EM),mOrange (AB),mOrange (EM),DsRed (EX),DsRed (EM),E2-Crimson (EX),E2-Crimson (EM),NirFP (AB),NirFP (EM),mAmetrine (EX),mAmetrine (EM),iRFP670 (EX),iRFP670 (EM),iRFP682 (EX),iRFP682 (EM),iRFP702 (EX),iRFP702 (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),JRed (EX),JRed (EM),Katusha2 (EX),Katusha2 (EM),TagCFP (EX),TagCFP (EM),TagGFP2 (EX),TagGFP2 (EM),TagYFP (EX),TagYFP (EM),CopGFP (EX),CopGFP (EM),mScarlet (EX),mScarlet (EM),mRuby2 (EX),mRuby2 (EM),mApple (EX),mApple (EM),TagRFP-T (EX),TagRFP-T (EM)
380,0.97156,,0.05573,,0.864428679,,0.174,,0.014,,0.142924,,0.125,,0.09,,0.005,,,,0.109557424,,,,0.65788,,,,,,,,,,,,6.175614828,,,,15.84009388,,2.55026,,0.97,,2.790076537,,5.10856,,7.16981,,11.0497,,7.7381,
381,0.98247,,0.05658,,0.881859219,,0.182,,0.014,,0.141991,,0.127,,0.087,,0.004,,,,0.113446942,,,,0.67334,,,,,,,,,,,,6.204731238,,,,15.84009388,,2.65001,,0.93,,2.790076537,,4.85313,,7.04403,,11.0497,,7.58929,
382,0.99021,,0.05719,,0.892188546,,0.191,,0.014,,0.140686,,0.13,,0.082,,0.004,,,,0.106860609,,,,0.68794,,,,,,,,,,,,6.369883345,,,,18.18391756,,2.7536,,0.98,,3.23746273,,4.72541,,6.91824,,10.7735,,7.58929,
383,0.99536,,0.05719,,0.903163356,,0.201,,0.014,,0.139411,,0.132,,0.079,,0.003,,,,0.106599759,,,,0.70142,,,,,,,,,,,,6.209058754,,,,18.18391756,,2.86219,,1.00,,3.23746273,,4.46999,,6.91824,,10.7735,,7.58929,
384,0.99855,,0.05861,,0.905100105,,0.21,,0.014,,0.137347,,0.135,,0.076,,0.003,,,,0.106405498,,,,0.71602,,,,,,,,,,,,6.316468382,,,,20.2283218,,2.98014,,0.98,,3.609295213,,4.34227,,6.79245,,10.6354,,7.58929,
385,1,,0.05818,,0.905100105,,0.219,,0.014,,0.135778,,0.136,,0.071,,0.002,,,,0.106352432,,,,0.72995,,,,,,,,,,,,6.051932333,,,,20.2283218,,3.10914,,1.01,,3.609295213,,4.21456,,6.54088,,10.6354,,7.58929,
386,0.99918,,0.05913,,0.922530645,,0.23,,0.014,,0.133487,,0.139,,0.067,,0.002,,,,0.100386943,,,,0.74621,,,,,,,,,,,,6.024188416,,,,22.05352077,,3.2472,,1.00,,3.727172902,,3.95913,,6.54088,,10.4972,,7.29167,
387,0.99512,,0.06025,,0.939961285,,0.241,,0.015,,0.131401,,0.143,,0.064,,0.002,,,,0.095430348,,,,0.75986,,,,,,,,,,,,5.791547369,,,,22.05352077,,3.39456,,0.99,,3.727172902,,3.7037,,6.16352,,10.3591,,7.29167,
388,0.987,,0.0603,,0.947708181,,0.251,,0.015,,0.129811,,0.144,,0.06,,0.002,,,,0.095819032,,,,0.77784,,,,,,,,,,,,5.744765742,,,,24.25676594,,3.55729,,1.00,,4.189666448,,3.7037,,6.16352,,10.3591,,7.14286,
389,0.97473,,0.05943,,0.95416401,,0.262,,0.015,,0.127101,,0.147,,0.057,,0.002,,,,0.091949771,,,,0.79634,,,,,,,,,,,,5.635777402,,,,24.25676594,,3.73176,,1.03,,4.189666448,,3.44828,,6.03774,,10.221,,7.14286,
390,0.9593,,0.05954,,0.957391925,,0.273,,0.015,,0.125962,,0.148,,0.055,,0.001,,,,0.087197785,,,,0.81481,,,,,,,,,,,,5.515880529,,,,26.9162012,,3.91448,,1.07,,4.495414271,,3.19285,,5.91195,,9.94475,,7.14286,
391,0.94246,,0.06146,,0.959328674,,0.286,,0.014,,0.122778,,0.151,,0.052,,0.001,,,,0.086003105,,,,0.83289,,,,,,,,,,,,5.460980034,,,,26.9162012,,4.10705,,1.07,,4.495414271,,2.93742,,5.53459,,9.94475,,6.84524,
392,0.92595,,0.06196,,0.97159465,,0.298,,0.015,,0.121074,,0.154,,0.05,,0.001,,,,0.079754865,,,,0.85371,,,,,,,,,,,,5.385371847,,,,28.62714994,,4.31248,,1.08,,4.913719787,,2.80971,,5.53459,,9.66851,,6.84524,
393,0.91075,,0.06039,,0.992253104,,0.311,,0.015,,0.118471,,0.156,,0.046,,0.001,,,,0.07885602,,,,0.87041,,,,,,,,,,,,5.093204155,,,,28.62714994,,4.52348,,1.13,,4.913719787,,2.68199,,5.28302,,9.53039,,6.84524,
394,0.89649,,0.0589,,0.996126502,,0.325,,0.015,,0.116801,,0.158,,0.045,,0.001,,,,0.075925562,,,,0.88588,,,,,,,,,,,,5.002209456,,,,29.71919668,,4.74022,,1.08,,5.043210461,,2.42656,,5.28302,,9.53039,,6.84524,
395,0.88162,,0.05899,,0.996772085,,0.339,,0.015,,0.114667,,0.16,,0.042,,0.001,,,,0.072794471,,,,0.89519,,,,,,,,,,,,4.793564509,,,,29.71919668,,4.96489,,1.13,,5.043210461,,2.29885,,5.28302,,9.53039,,6.84524,
396,0.86415,,0.05971,,0.998063251,,0.354,,0.015,,0.112645,,0.162,,0.04,,0.002,,,,0.06813063,,,,0.90401,,,,,,,,,,,,4.730534455,,,,32.16959905,,5.19909,,1.12,,5.446421997,,2.17114,,4.90566,,9.25414,,6.54762,
397,0.84259,,0.06005,,1,,0.369,,0.016,,0.110267,,0.165,,0.039,,0.002,,,,0.067119187,,,,0.91434,,,,,,,,,,,,4.698514195,,,,32.16959905,,5.43477,,1.14,,5.446421997,,2.04342,,4.90566,,9.11602,,6.39881,
398,0.81685,,0.06047,,1,,0.385,,0.016,,0.108151,,0.165,,0.036,,0.002,,,,0.06484283,,,,0.92369,,,,,,,,,,,,4.5801651,,,,35.02953857,,5.67904,,1.20,,6.074353394,,2.04342,,4.90566,,8.9779,,6.39881,
399,0.78843,,0.05687,,1,,0.402,,0.016,,0.106187,,0.167,,0.033,,0.002,,,,0.061864963,,,,0.93239,,,,,,,,,,,,4.492812052,,,,35.02953857,,5.93703,,1.21,,6.074353394,,1.91571,,4.90566,,8.9779,,6.54762,
400,0.75995,0.02508,0.05719,,0.990961939,,0.419,,0.016,,0.103476,,0.168,,0.031,,0.002,,,,0.05909492,,0.030064541,,0.94616,,,,,,,,,,,,4.425621365,,2.721237001,,38.54802543,,6.21162,,1.29,,6.678441426,,1.788,,4.5283,,8.83978,,6.39881,
401,0.73417,0.02624,0.05748,,0.984506209,,0.436,,0.017,,0.100282,,0.168,,0.029,,0.002,,,,0.057744473,,0.028350294,,0.95829,,,,,,,,,,,,4.360399293,,2.622447853,,38.54802543,,6.5,,1.36,,6.678441426,,1.66028,,4.5283,,8.70166,,6.39881,
402,0.71298,0.03451,0.05748,,0.969012318,,0.455,,0.017,,0.098285,,0.17,,0.027,,0.002,,,,0.054063419,,0.027056172,,0.96831,,,,,,,,,,,,4.238775538,,2.563564054,,41.84271577,,6.81034,,1.40,,7.376449268,,1.66028,,4.5283,,8.56354,,6.39881,
403,0.69664,0.04244,0.05624,,0.942543617,,0.473,,0.017,,0.095934,,0.17,,0.025,,0.002,,,,0.055109766,,0.026369963,,0.97945,,,,,,,,,,,,4.08795174,,2.480449319,,41.84271577,,7.14335,,1.42,,7.376449268,,1.66028,,4.5283,,8.56354,,6.39881,
404,0.68377,0.05617,0.05742,,0.93221439,,0.49,,0.017,,0.093008,,0.171,,0.022,,0.002,,,,0.050760279,,0.025419654,,0.98802,,,,,,,,,,,,4.048023031,,2.433016787,,44.3111693,,7.49485,,1.43,,7.877126401,,1.53257,,4.40252,,8.56354,,6.54762,
405,0.67184,0.06825,0.05717,,0.926404143,,0.509,,0.018,,0.08983,,0.173,,0.02,,0.002,,,,0.048636868,,0.023894081,,0.99026,,,,,,,,,,,,3.680058119,,2.403872203,,44.3111693,,7.86455,,1.43,,7.877126401,,1.40485,,4.27673,,8.42541,,6.39881,
406,0.65791,0.08885,0.05447,,0.91478375,,0.527,,0.018,,0.086676,,0.173,,0.017,,0.003,,,,0.046299807,,0.023622218,,1,,,,,,,,,,,,3.574113019,,2.342658989,,46.35831381,,8.25886,,1.43,,8.38589032,,1.40485,,4.27673,,8.28729,,6.54762,
407,0.63955,0.10863,0.05261,,0.897998693,,0.545,,0.018,,0.083459,,0.174,,0.016,,0.003,,,,0.044368174,,0.022301643,,0.98511,,,,,,,,,,,,3.419406982,,2.273916653,,46.35831381,,8.67202,,1.43,,8.38589032,,1.53257,,4.27673,,8.28729,,6.54762,
408,0.61524,0.13706,0.05515,,0.877985821,,0.562,,0.019,,0.08024,,0.176,,0.013,,0.003,,,,0.04440089,,0.021113424,,0.97723,,,,,,,,,,,,3.469134086,,2.27349533,,48.58117744,,9.10387,,1.52,,9.177582545,,1.53257,,4.27673,,8.28729,,6.69643,
409,0.58448,0.17296,0.05377,,0.854745035,,0.58,,0.019,,0.076549,,0.177,,0.012,,0.003,,,,0.040430568,,0.020195238,,0.96609,,,,,,,,,,,,3.306278632,,2.223237921,,48.58117744,,9.55564,,1.53,,9.177582545,,1.40485,,4.27673,,8.28729,,6.54762,
410,0.54767,0.20179,0.05247,,0.822466187,,0.597,,0.018,,0.073689,,0.178,,0.01,,0.003,,,,0.037228659,,0.019693903,,0.95347,0.000112657,,,,,,,,,,,3.198656295,,2.187111103,,51.02250997,,10.02953,,1.71,,9.892631097,,1.40485,,4.27673,,8.14917,,6.69643,
411,0.50569,0.24194,0.05172,,0.798579718,,0.614,,0.018,,0.069611,,0.18,,0.009,,0.003,,,,0.035249867,,0.019026717,,0.94009,0.000168986,,,,,,,,,,,3.098503238,,2.182434998,,51.02250997,,10.52345,,1.68,,9.892631097,,1.40485,,4.02516,,8.14917,,6.84524,
412,0.45977,0.28845,0.05224,,0.785022575,,0.63,,0.018,,0.066587,,0.182,,0.007,,0.004,,,,0.032365558,,0.018310982,,0.92868,0.000168986,,,,,,,,,,,3.038833386,,2.176860352,,53.86901978,,11.04136,,1.74,,10.95966282,,1.40485,,4.15094,,7.87293,,6.84524,
413,0.41136,0.32943,0.05096,,0.773402182,,0.647,,0.019,,0.063181,,0.184,,0.007,,0.004,,,,0.031081814,,0.017295365,,0.91762,0.000168986,,,,,,,,,,,2.924143128,,2.109095932,,53.86901978,,11.58407,,1.77,,10.95966282,,1.40485,,4.02516,,7.87293,,6.84524,
414,0.36203,0.37465,0.04784,,0.74887023,,0.663,,0.018,,0.060121,,0.186,,0.006,,0.004,,,,0.030266464,,0.016537296,,0.90851,0.000168986,,,,,,,,,,,2.917623404,,2.095096339,,57.35205219,,12.14968,,1.88,,12.20681127,,1.40485,,3.89937,,7.87293,,6.84524,
415,0.31355,0.40846,0.04803,,0.728857358,,0.68,,0.019,,0.057136,,0.188,,0.005,,0.004,,,,0.027215995,,0.016219298,,0.90179,0.000168986,,,,,,,,,,,2.914225203,,2.091372921,,57.35205219,,12.73643,,1.98,,12.20681127,,1.40485,,3.89937,,7.87293,,6.84524,
416,0.2676,0.44625,0.04715,,0.711426718,,0.698,,0.019,,0.05461,,0.19,,0.004,,0.005,,,,0.02449974,,0.01537923,,0.89807,0.000168986,,,,,,,,,,,2.920991053,,2.10560792,,60.297284,,13.34773,,2.09,,14.23751692,,1.40485,,3.89937,,7.87293,,6.99405,
417,0.22572,0.49021,0.0451,,0.686894766,,0.716,,0.019,,0.052163,,0.193,,0.004,,0.005,,,,0.022567852,,0.015055764,,0.89572,0.000168986,,,,,,,,,,,2.887421868,,2.092581392,,60.297284,,13.98486,,2.15,,14.23751692,,1.40485,,3.89937,,7.87293,,6.99405,
418,0.18892,0.52923,0.0448,,0.666881894,,0.735,,0.02,,0.049372,,0.197,,0.004,,0.005,,,,0.020923588,,0.015000958,,0.89454,0.000225314,,,,,,,,,,,2.816512007,,2.106664824,,64.38385518,,14.64883,,2.25,,15.3104122,,1.40485,,3.89937,,7.73481,,6.99405,
419,0.15764,0.56685,0.0435,,0.645577757,,0.754,,0.02,,0.047576,,0.199,,0.003,,0.006,,,,0.019817479,,0.014523253,,0.89265,0.000281643,,,,,,,,,,,2.854260155,,2.113833946,,64.38385518,,15.3356,,2.31,,15.3104122,,1.40485,,3.89937,,7.59668,,6.99405,
420,0.13165,0.59157,0.04283,,0.624273719,,0.772,,0.021,,0.045966,,0.203,,0.003,,0.006,,,,0.018534868,,0.014045452,,0.88768,0.000281643,,,,,,,,,,,2.775006115,,2.11938511,,65.0695819,,16.05127,,2.37,,16.24161167,,1.53257,,3.6478,,7.45856,,6.99405,
421,0.11029,0.61135,0.04253,,0.591994871,,0.793,,0.02,,0.04425,,0.205,,0.003,,0.006,,,,0.016608787,,0.014122277,,0.87932,0.000337971,,,,,,,,,,,2.713527085,,2.15296923,,65.0695819,,16.79503,,2.40,,16.24161167,,1.40485,,3.6478,,7.45856,,7.14286,
422,0.09265,0.63587,0.03902,,0.570045251,,0.813,,0.021,,0.042958,,0.208,,0.003,,0.007,,,,0.015309651,,0.013519099,,0.86502,0.000337971,,,,,,,,,,,2.700676095,,2.166420575,,66.39371839,,17.56478,,2.50,,17.06116466,,1.40485,,3.6478,,7.45856,,7.14286,
423,0.07789,0.64821,0.0368,,0.546804364,,0.834,,0.021,,0.041413,,0.211,,0.003,,0.007,,,,0.01515493,,0.014012382,,0.84632,0.0003943,,,,,,,,,,,2.662704927,,2.196666892,,66.39371839,,18.35984,,2.56,,17.06116466,,1.53257,,3.6478,,7.45856,,7.14286,
424,0.06529,0.65919,0.03507,,0.502905123,,0.855,,0.021,,0.040438,,0.215,,0.003,,0.008,,,,0.012225721,,0.013186335,,0.81887,0.000450628,,,,,,,,,,,2.49228854,,2.218385018,,68.81091567,,19.19387,,2.61,,17.65682199,,1.66028,,3.6478,,7.45856,,7.14286,
425,0.05441,0.66732,0.03558,,0.46933511,,0.876,,0.022,,0.039657,,0.218,,0.003,,0.008,,,,0.012452768,,0.013315156,,0.78648,0.000450628,,,,,,,,,,,2.547721573,,2.242343288,,68.81091567,,20.06224,,2.72,,17.65682199,,1.66028,,3.6478,,7.45856,,7.14286,
426,0.045,0.69204,0.03502,,0.442220825,,0.896,,0.022,,0.039451,,0.222,,0.003,,0.008,,,,0.012538933,,0.013568476,,0.7521,0.000450628,,,,,,,,,,,2.553583692,,2.286663917,,69.87653751,,20.97545,,2.86,,18.72449634,,1.66028,,3.6478,,7.32044,,7.29167,
427,0.03693,0.67528,0.03525,,0.40606848,,0.916,,0.022,,0.039148,,0.225,,0.003,,0.009,,,,0.011262275,,0.013571896,,0.71734,0.000563285,,,,,,,,,,,2.512738079,,2.315948813,,69.87653751,,21.92027,,2.88,,18.72449634,,1.66028,,3.6478,,7.32044,,7.29167,
428,0.03011,0.70149,0.03326,,0.386701091,,0.933,,0.023,,0.039059,,0.23,,0.003,,0.009,,,,0.01160437,,0.01342195,,0.68093,0.000619614,,,,,,,,,,,2.56686373,,2.341485257,,74.27932992,,22.90867,,3.14,,20.16169332,,1.788,,3.6478,,7.32044,,7.29167,
429,0.02448,0.69399,0.03444,,0.366688219,,0.949,,0.023,,0.039311,,0.235,,0.003,,0.01,,,,0.01076543,,0.013432383,,0.64575,0.000732271,,,,,,,,,,,2.63377354,,2.387088101,,74.27932992,,23.93329,,3.32,,20.16169332,,1.788,,3.6478,,7.32044,,7.44048,
430,0.01992,0.70096,0.0337,,0.337637186,,0.965,,0.024,,0.039651,,0.241,,0.004,,0.011,,,,0.009883999,,0.013644048,,0.61299,0.000788599,,,,,,,,,,,2.720378667,,2.404935317,,79.07610914,,24.99451,,3.56,,22.37031733,,1.788,,3.6478,,7.32044,,7.44048,
431,0.01634,0.70109,0.03044,,0.293737945,,0.976,,0.024,,0.040422,,0.246,,0.004,,0.011,,,,0.010673048,,0.014237928,,0.58079,0.000901256,,,,,,,,,,,2.794662288,,2.47987138,,79.07610914,,26.09223,,3.93,,22.37031733,,1.788,,3.6478,,7.32044,,7.58929,
432,0.0136,0.70229,0.03017,,0.267914827,,0.986,,0.024,,0.040758,,0.252,,0.004,,0.012,,,,0.01168689,,0.014138094,,0.54837,0.000901256,,,,,,,,,,,2.727115685,,2.497362478,,84.22222612,,27.24498,,4.14,,25.09353793,,1.788,,3.6478,,7.32044,,7.58929,
433,0.01156,0.71758,0.03551,,0.244674041,,0.994,0.004,0.025,,0.041767,,0.258,,0.004,,0.013,,,,0.010999084,,0.014328533,,0.51466,0.00101,,,,,,,,,,,2.84175878,,2.525291993,,84.22222612,,28.42821,,4.44,,25.09353793,,1.788,,3.6478,,7.32044,,7.58929,
434,0.01005,0.74542,0.03291,,0.21626859,,0.998,0.004,0.026,,0.042336,,0.266,,0.005,,0.014,,,,0.010996667,,0.014222181,,0.47977,0.00113,,,,,,,,,,,2.862654743,,2.553865624,,87.17612944,,29.64246,,4.59,,27.26102435,,1.91571,,3.6478,,7.32044,,7.7381,
435,0.00891,0.76546,0.03277,,0.198192368,,1,0.004,0.027,,0.044037,,0.274,,0.005,,0.015,,,,0.011129702,,0.014837908,,0.44612,0.00135,,,,,,,,,,,2.902343246,,2.621916879,,87.17612944,,30.88209,,4.88,,27.26102435,,2.04342,,3.6478,,7.32044,,7.7381,
436,0.00799,0.76251,0.03495,,0.174951581,,1,0.006,0.027,,0.045008,,0.283,,0.005,,0.016,,,,0.011007404,,0.014822564,,0.41209,0.00135,,,,,,,,,,,2.886493125,,2.685929546,,89.60074677,,32.14591,,5.18,,29.35519328,,2.04342,,3.6478,,7.32044,,7.7381,
437,0.00721,0.79934,0.03511,,0.151710795,,0.997,0.004,0.028,,0.046397,,0.292,,0.005,,0.017,,,,0.010729884,,0.014858874,,0.37814,0.00163,,,,,,,,,,,2.90685674,,2.727396381,,89.60074677,,33.4279,,5.54,,29.35519328,,2.04342,,3.6478,,7.32044,,7.7381,
438,0.0065,0.81334,0.03647,,0.132988989,,0.994,0.005,0.029,,0.047305,,0.302,,0.006,,0.018,,,,0.010448716,,0.014864716,,0.34587,0.00169,,,,,,,,,,,3.066441161,,2.745096103,,90.61905575,,34.73419,,5.87,,33.1998329,,2.17114,,3.77358,,7.32044,,7.8869,
439,0.00587,0.84303,0.03819,,0.122659762,,0.99,0.005,0.031,,0.049334,,0.314,,0.006,,0.019,,,,0.01133582,,0.015255049,,0.31466,0.00197,,,,,,,,,,,3.114013099,,2.80375711,,90.61905575,,36.06858,,6.27,,33.1998329,,2.17114,,3.77358,,7.32044,,7.7381,
440,0.00531,0.88381,0.03971,,0.111039369,,0.984,0.007,0.032,,0.050752,,0.325,,0.006,,0.02,,,,0.011220503,,0.01485711,,0.2854,0.00203,,,,,,,,,,,3.219009216,,2.874078006,,91.7848885,0.419950784,37.42363,,6.53,,35.04980709,,2.17114,,3.77358,,7.32044,,7.8869,
441,0.00484,0.88268,0.04471,,0.098127829,,0.979,0.007,0.034,,0.053309,,0.337,,0.007,,0.021,,,,0.01163973,,0.015378794,,0.25769,0.00225,,,,,,,,,,,3.186746078,,2.942306834,,91.7848885,0.419950784,38.79239,,6.82,,35.04980709,,2.42656,,3.89937,,7.45856,,7.8869,
442,0.00444,0.89844,0.04334,,0.089735321,,0.973,0.008,0.035,,0.055046,,0.35,,0.007,,0.023,,,,0.011850302,,0.01527159,,0.23029,0.00248,,,,,,,,,,,3.199095462,,2.977060998,,90.73167631,0.47796557,40.2036,,7.18,,36.79838529,,2.42656,,3.89937,,7.45856,,8.18452,
443,0.00411,0.91636,0.04611,,0.080051647,,0.968,0.009,0.037,,0.056904,,0.363,,0.008,,0.024,,,,0.010448716,,0.015406999,,0.20581,0.0027,,,,,,,,,,,3.172928347,,3.043516611,,90.73167631,0.47796557,41.6716,,7.68,,36.79838529,,2.42656,,3.89937,,7.45856,,8.18452,
444,0.00381,0.93845,0.04814,,0.072304721,,0.965,0.011,0.039,,0.059287,,0.377,,0.008,,0.025,,,,0.01128841,,0.015965138,,0.18157,0.00282,,,,,,,,,,,3.294709438,,3.078569836,,91.85805084,0.572448504,43.19652,,8.19,,40.82006633,,2.55428,,3.89937,,7.45856,,8.18452,
445,0.00353,0.94346,0.05052,,0.059393162,,0.962,0.013,0.04,,0.0613,,0.392,,0.009,,0.027,,,,0.011174777,,0.016707648,,0.16018,0.00304,,,,,,,,,,,3.400545702,,3.155479393,,91.85805084,0.572448504,44.78936,,8.61,,40.82006633,,2.55428,,3.89937,,7.45856,,8.33333,
446,0.00328,0.96685,0.05388,,0.049063915,,0.96,0.016,0.043,,0.063933,,0.407,,0.009,,0.028,,,,0.01113696,,0.016443388,,0.14105,0.00315,,,,,,,,,,,3.460661595,,3.220266397,,90.99802545,0.800210856,46.44923,,9.04,,43.96507156,,2.80971,,3.89937,,7.59668,,8.33333,
447,0.00304,0.98079,0.05603,,0.041316979,,0.959,0.019,0.046,,0.066737,,0.423,,0.01,,0.03,,,,0.011850302,,0.017192325,,0.12275,0.00349,,,,,,,,,,,3.4537934,,3.318252294,,90.99802545,0.800210856,48.14955,,9.55,,43.96507156,,2.80971,,3.89937,,7.59668,,8.33333,
448,0.00284,1,0.06005,,0.03938024,,0.96,0.023,0.048,,0.069144,,0.439,,0.01,,0.032,,,,0.01196527,,0.017298402,,0.10616,0.00355,,,,,,,,,,,3.452812721,,3.367399624,,89.4864764,1.214801591,49.88351,,9.82,,44.98105347,,2.93742,,4.02516,,7.73481,,8.48214,
449,0.00265,0.96997,0.06308,,0.041316979,,0.96,0.029,0.051,,0.073249,,0.456,,0.011,,0.034,,,,0.011900354,,0.017300579,,0.09076,0.00366,,,,,,,,,,,3.514543603,,3.435230413,,89.4864764,1.214801591,51.64812,,10.10,,44.98105347,,3.06513,,4.27673,,7.87293,,8.48214,
450,0.00249,0.95269,0.06417,,0.041316979,,0.962,0.035,0.054,,0.076295,,0.473,,0.012,,0.035,,0.1186458,,0.013497862,,0.017647292,,0.07688,0.00389,,,,,,,,,,,3.413418268,,3.533411349,,88.88624924,1.617185493,53.46146,,10.83,,47.08720114,,3.19285,,4.27673,,7.87293,,8.48214,
451,0.00232,0.94224,0.06782,,0.041316979,,0.962,0.043,0.057,,0.079988,,0.49,,0.012,,0.037,,0.1227806,,0.013385651,,0.017272144,,0.06466,0.00389,,,,,,,,,,,3.599627112,,3.599871622,,88.88624924,1.617185493,55.30414,,11.35,,47.08720114,,3.32056,,4.27673,,7.87293,,8.48214,
452,0.00216,0.95275,0.07253,,0.041316979,,0.962,0.054,0.061,,0.083747,,0.508,,0.013,,0.039,,0.1280845,,0.014882836,,0.017483315,,0.05415,0.00417,,,,,,,,,,,3.695367109,,3.734031881,,93.3952642,2.520313947,57.16389,,12.11,,50.43380198,,3.57599,,4.27673,,8.01105,,8.48214,
453,0.002,0.92332,0.07533,,0.03938024,,0.96,0.066,0.064,,0.087719,,0.525,,0.014,,0.041,,0.1324125,,0.014490416,,0.018571197,,0.04539,0.00422,,,,,,,,,,,3.773703862,,3.840259715,,93.3952642,2.520313947,59.03755,,12.80,,50.43380198,,3.57599,,4.27673,,8.14917,,8.63095,
454,0.00187,0.91991,0.0791,,0.040025823,,0.956,0.082,0.066,,0.092082,,0.543,,0.015,,0.044,,0.1368355,,0.014814288,,0.018154573,,0.03824,0.00434,,,,,,,,,,,3.867901429,,3.931367204,,94.54372989,3.873104112,60.93719,,13.55,,54.20540587,,3.7037,,4.5283,,8.28729,,8.77976,
455,0.00179,0.89754,0.08427,,0.049063915,,0.949,0.101,0.07,,0.097174,,0.561,,0.016,,0.046,,0.1420295,,0.014761315,,0.018867049,,0.03194,0.00439,,,,,,,,,,,4.057397535,,4.010431515,,94.54372989,3.873104112,62.87466,0.17786,14.55,,54.20540587,,3.95913,,4.5283,,8.28729,,8.77976,
456,0.00174,0.88009,0.08602,,0.049063915,,0.94,0.124,0.073,,0.102014,,0.579,,0.016,,0.049,,0.1474354,,0.01534965,,0.01912075,,0.02686,0.00439,,,,,,,,,,,4.122446613,,4.141523148,,97.53263299,6.020236499,64.89975,0.18931,15.89,,59.63221097,,4.08685,,4.65409,,8.42541,,8.92857,
457,0.00174,0.86659,0.09201,,0.049063915,,0.926,0.149,0.076,,0.108005,,0.595,,0.017,,0.051,,0.1523941,,0.015515703,,0.020533111,,0.02238,0.00434,,,,,,,,,,,4.427942078,,4.23166611,,97.53263299,6.020236499,66.99464,0.20217,16.90,,59.63221097,,4.34227,,4.77987,,8.56354,,8.92857,
458,0.00177,0.83942,0.09615,,0.041962562,,0.908,0.179,0.08,,0.11365,,0.612,,0.018,,0.054,,0.156987,,0.015896715,,0.019908634,,0.01903,0.00428,,,,,,,,,,,4.505157236,,4.376406266,,100.0000081,9.323714102,69.11229,0.21853,18.16,,63.28507004,,4.46999,,4.90566,,8.70166,,8.92857,
459,0.00182,0.81125,0.09913,,0.034215627,,0.885,0.214,0.084,,0.120236,,0.628,,0.02,,0.057,,0.1622,,0.015976307,,0.019903218,,0.01622,0.00462,,,,,,,,,,,4.579143559,,4.475804017,,100.0000081,9.323714102,71.22659,0.26208,18.80,,63.28507004,,4.72541,,4.90566,,8.83978,,9.07738,
460,0.00189,0.80494,0.1032,,0.031633315,,0.857,0.259,0.088,,0.12703,,0.644,,0.021,,0.06,,0.1684377,,0.016386715,,0.020672828,,0.01366,0.00462,,,,,,,,,,,4.482772305,,4.605673399,,95.73627318,13.45356941,73.3908,0.31033,19.21,,62.48376845,,4.85313,,4.90566,,8.9779,,9.22619,
461,0.00197,0.78517,0.10811,,0.035506783,,0.825,0.305,0.093,,0.133589,,0.66,,0.022,,0.063,,0.1759329,,0.016860777,,0.021000216,,0.01152,0.00462,,,,,,,,,,,4.443092203,,4.707298291,,95.73627318,13.45356941,75.5859,0.35454,19.62,,62.48376845,,5.10856,,5.03145,,9.11602,,9.22619,
462,0.00207,0.75975,0.11323,,0.037443511,,0.788,0.359,0.098,,0.141127,,0.674,,0.023,,0.067,,0.1822611,,0.017687225,,0.020731946,,0.00952,0.00462,,,,,,,,,,,4.54395442,,4.830489354,,89.3956412,19.93926059,77.78632,0.40792,20.23,,61.25424534,,5.23627,,5.28302,,9.25414,,9.22619,
463,0.00219,0.75614,0.12044,,0.037443511,,0.747,0.417,0.103,,0.148751,,0.689,0.003,0.025,,0.07,,0.185762,,0.01834931,,0.020898279,,0.00794,0.00468,,,,,,,,,,,4.685093242,,4.933373759,,89.3956412,19.93926059,79.93335,0.49077,21.36,,61.25424534,,5.4917,,5.28302,,9.39227,,9.22619,
464,0.0023,0.7434,0.12705,,0.038089084,,0.703,0.475,0.108,,0.156667,,0.702,0.003,0.025,,0.074,,0.1909081,,0.020223452,,0.020659646,,0.00669,0.00451,,,,,,,,,,,4.795425051,,5.048033913,,86.04547353,28.26685826,81.96108,0.60577,22.86,,63.64838631,,5.61941,,5.4088,,9.53039,,9.22619,
465,0.00241,0.73056,0.13325,,0.040025823,,0.656,0.537,0.115,,0.164577,,0.715,0.003,0.027,,0.079,,0.1972351,,0.019784022,,0.021820919,,0.00572,0.00445,,,,,,,,,,,5.02954781,,5.197516739,,86.04547353,28.26685826,83.7393,0.73224,24.77,,63.64838631,0.523177857,5.87484,,5.53459,,9.80663,,9.375,
