miRFP,Red,A,miRFP670,Yel/Grn,E,mKelly2,Yel/Grn,D,BrUSLEE,Blue,A,Sandercyanin,UV,C,ECFP,Violet,B,mGarnet,Yel/Grn,A,dKeima,Violet,C,miRFP709,Red,C,cgfTagRFP,Yel/Grn,C,
miRFP,Violet,E,mNeptune681,Yel/Grn,E,mEmerald,Blue,A,AdRed-C148S,Yel/Grn,C,iRFP682,Red,C,EBFP,Violet,A,mGarnet,Yel/Grn,D,dKeima,Violet,C,DsRed-Express,Blue,B,E2-Crimson,Yel/Grn,A,
mRuby,Yel/Grn,A,miRFP703,Red,C,mCardinal,Yel/Grn,E,mRuby3,Yel/Grn,C,mPlum,Yel/Grn,D,tdTomato,Blue,B,mGinger1,Red,B,mEGFP,Blue,A,dKeima,Violet,C,mKalama1,Violet,A,
mRuby,Yel/Grn,A,miRFP,UV,C,TagRFP657,Red,B,miRFP670,Red,C,smURFP,Yel/Grn,D,usGFP,Blue,A,AdRed-C148S,Yel/Grn,C,mGarnet,Yel/Grn,E,mCRISPRed,Violet,C,mTagBFP2,Violet,A,
mRuby,Yel/Grn,A,tdTomato,UV,C,HcRed7,Yel/Grn,D,iFP1.4,Red,C,DsRed-Max,Blue,B,TagGFP,Blue,A,TagRFP,Yel/Grn,C,miRFP670nano,Red,B,dKeima570,Violet,C,secBFP2,Violet,A,
mRuby,Yel/Grn,A,mRuby2,Yel/Grn,C,P4,UV,A,mKeima,Violet,C,mKate S158A,Yel/Grn,E,mOrange2,Blue,B,vsfGFP-9,Blue,A,miRFP709,Red,C,mCerulean,Violet,B,mNeptune2.5,Yel/Grn,D,
miRFP,Red,C,eqFP650,Yel/Grn,E,vsfGFP-0,Blue,A,mScarlet-I,Yel/Grn,A,mPlum,Yel/Grn,D,dTomato,Blue,B,mScarlet,Blue,C,tKeima,Violet,C,cgfTagRFP,Yel/Grn,C,secBFP2,Violet,A,
miRFP703,Red,C,mRFP1.2,Yel/Grn,A,LSSmCherry1,Blue,B,vsfGFP-0,Blue,A,mStrawberry,Blue,C,mGinger2,Yel/Grn,D,mKalama1,Violet,A,dKeima570,Violet,D,cgfTagRFP,Yel/Grn,C,mAmetrine,Violet,B,
miRFP703,Red,C,mRuby3,Yel/Grn,B,mKeima,Violet,C,BrUSLEE,Blue,A,AdRed-C148S,Yel/Grn,A,HcRed7,Yel/Grn,D,mScarlet-H,Blue,B,TagRFP-T,Yel/Grn,C,Katushka2S,Yel/Grn,E,secBFP2,Violet,A,
mNeptune681,Yel/Grn,E,miRFP670,Red,B,mStrawberry,UV,C,SuperNova Red,Yel/Grn,A,EBFP,Violet,A,mScarlet-H,Yel/Grn,C,mGarnet,Yel/Grn,D,vsfGFP-9,Blue,A,tKeima,Violet,D,TDsmURFP,Red,A,
Sirius,UV,A,iRFP682,Yel/Grn,E,Sandercyanin,UV,C,mCerulean3,Violet,B,dKeima,Violet,C,vsfGFP-9,Blue,A,miRFP670nano,Red,B,cgfTagRFP,Yel/Grn,C,EYFP,UV,B,TagBFP,Violet,A,
SHardonnay,Blue,A,eqFP650,Yel/Grn,E,mKelly2,Yel/Grn,D,miRFP670,Red,C,AdRed-C148S,Yel/Grn,A,mScarlet-H,Blue,B,mKate S158A,UV,C,dKeima,Violet,C,TDsmURFP,Red,B,TagBFP,Violet,A,
miRFP,Red,A,eqFP670,Yel/Grn,E,CyPet,Violet,A,miRFP703,Red,C,mKO2,Yel/Grn,C,mMaroon1,Yel/Grn,D,mKelly2,Yel/Grn,A,smURFP,Red,B,vsfGFP-0,Blue,A,mBeRFP,Violet,C,
mNeptune681,Red,B,SOPP3,UV,B,vsfGFP-0,Blue,A,SuperNova Red,Yel/Grn,A,AdRed-C148S,Yel/Grn,E,tdTomato,Yel/Grn,C,mGinger2,Yel/Grn,D,tKeima,Violet,D,cgfTagRFP,Blue,B,secBFP2,Violet,A,
miRFP,Red,C,mRuby2,Yel/Grn,C,Sirius,UV,A,P4,Violet,A,mKelly2,Yel/Grn,D,LSSmOrange,Blue,B,UnaG,Blue,A,LSS-mKate2,Yel/Grn,A,tKeima,Violet,C,mAmetrine,Violet,B,
miRFP703,Red,C,AdRed-C148S,Yel/Grn,A,mPlum,Yel/Grn,E,mEGFP,Blue,A,dTomato,Yel/Grn,C,tKeima,Violet,D,mAmetrine,UV,B,secBFP2,Violet,A,mRaspberry,Yel/Grn,B,mNeptune2.5,Yel/Grn,D,
mNeptune681,Yel/Grn,A,mRuby2,Yel/Grn,C,Sirius,Violet,A,miRFP670,Red,B,BrUSLEE,Blue,A,mKate S158A,Yel/Grn,E,dKeima,Violet,D,CyOFP1,Blue,B,iRFP702,Red,C,mAmetrine,Violet,B,
mKelly2,Yel/Grn,D,mTurquoise,Violet,A,Sapphire,Violet,B,EBFP,UV,A,mKate,Blue,C,mScarlet,Yel/Grn,A,miRFP670nano,Red,B,AvicFP4,Blue,A,tKeima,Violet,D,TagRFP-T,Yel/Grn,C,
mNeptune681,Yel/Grn,D,T-Sapphire,Violet,B,mScarlet-H,Yel/Grn,A,iRFP670,Red,B,mKO&kappa;,Blue,B,AzamiGreen,Blue,A,dKeima,Violet,C,cgfTagRFP,Yel/Grn,C,TagBFP,Violet,A,mNeptune2.5,UV,C,
mRuby,Yel/Grn,C,mCyRFP1,Blue,B,smURFP,Red,A,AdRed-C148S,Blue,C,SuperNova Red,Yel/Grn,A,iFP1.4,Violet,E,miniSOG2,Violet,B,tKeima,Violet,D,TDsmURFP,Red,B,moxGFP,Blue,A,
mRuby2,Yel/Grn,D,miRFP670,Red,B,mEmerald,Blue,A,mTFP1,Violet,B,mScarlet-H,Blue,B,DsRed-Max,Yel/Grn,A,dTomato,Yel/Grn,C,mScarlet,Yel/Grn,E,tKeima,Violet,C,TagBFP,Violet,A,
miRFP703,Red,C,mCherry,UV,C,vsfGFP-0,Blue,A,AdRed-C148S,Blue,B,miRFP709,Red,A,mScarlet,Yel/Grn,A,tKeima,Violet,C,miRFP670nano,Red,B,Katushka,Yel/Grn,E,secBFP2,Violet,A,
miRFP,Violet,E,mTangerine,Yel/Grn,C,miRFP670,Red,B,Sirius,UV,A,mCardinal,Yel/Grn,E,iRFP670,Red,C,mPlum,Yel/Grn,D,AdRed,Yel/Grn,A,miniSOG2,Violet,B,CyOFP1,Blue,A,
mNeptune681,Yel/Grn,E,mBanana,Blue,B,mMaroon1,UV,C,mEmerald,Blue,A,mRuby3,Yel/Grn,C,EBFP,Violet,A,mGarnet,Yel/Grn,D,dKeima,Violet,C,DsRed-Max,Yel/Grn,A,iRFP713,Red,A,
eqFP670,Yel/Grn,D,LSSmCherry1,Blue,B,miRFP670,Red,B,mPlum,Blue,C,mGarnet2,UV,C,miniSOG2,UV,B,AdRed,Yel/Grn,A,tKeima,Violet,C,miRFP720,Red,C,muGFP,Blue,A,
mRuby2,Yel/Grn,C,mApple,Blue,C,mKeima,Violet,C,mRuby3,Yel/Grn,A,iFP1.4,Violet,E,SYFP2,Blue,A,miniSOG2,Violet,B,mKalama1,Violet,A,RDSmCherry1,Yel/Grn,D,TDsmURFP,Red,B,
oxBFP,Violet,A,mNeptune,Yel/Grn,D,mKeima,Violet,C,iRFP682,Red,C,mKate,Blue,C,mScarlet-H,Yel/Grn,C,iFP1.4,Violet,E,DsRed-Max,Yel/Grn,A,vsfGFP-9,Blue,A,RDSmCherry1,Yel/Grn,E,
mMaroon1,UV,C,mKelly2,Yel/Grn,D,smURFP,Red,B,P4-3E,Violet,A,mRuby3,Yel/Grn,C,dKeima,Violet,C,AdRed,Yel/Grn,A,DsRed-Express,Yel/Grn,E,EGFP,Blue,A,TDsmURFP,Red,C,
mRuby2,Yel/Grn,C,Neptune,Red,C,mNeptune,Yel/Grn,D,Sapphire,Violet,B,mApple,Yel/Grn,A,AdRed-C148S,Blue,B,vsfGFP-9,Blue,A,iRFP713,Red,A,tKeima,Violet,C,mTagBFP2,Violet,A,
eqFP650,Violet,D,mEmerald,Blue,A,mKeima,Violet,C,AdRed-C148S,Blue,B,mRuby3,Yel/Grn,A,HcRed7,Yel/Grn,D,miRFP709,Red,C,cgfTagRFP,Yel/Grn,C,TagBFP,Violet,A,Katushka,Yel/Grn,E,
mScarlet-I,Blue,B,mRuby3,Yel/Grn,C,tdTomato,Yel/Grn,D,iRFP670,Red,B,eqFP611,Yel/Grn,A,dKeima,Violet,C,vsfGFP-9,Blue,A,iRFP713,Yel/Grn,E,iFP2.0,Red,C,secBFP2,Violet,A,
mHoneydew,Blue,A,mCherry,UV,C,miRFP670,Red,B,LSSmCherry1,Blue,B,mPlum,Yel/Grn,E,HcRed7,Yel/Grn,D,dKeima,Violet,D,mMiCy,Violet,B,AdRed,Yel/Grn,A,secBFP2,Violet,A,
smURFP,Red,A,mNeptune,Yel/Grn,D,AdRed-C148S,Yel/Grn,A,tdTomato,UV,C,Clover,Blue,A,tKeima,Violet,C,iRFP702,Red,C,miRFP670nano,Red,B,cgfTagRFP,Yel/Grn,C,secBFP2,Violet,A,
pHuji,Yel/Grn,A,mNeptune681,Yel/Grn,E,miRFP670,Red,C,mApple,UV,C,mEmerald,Blue,A,Maroon0.1,Red,B,mGarnet,Yel/Grn,D,DsRed-Max,Blue,B,mKalama1,Violet,A,tKeima,Violet,C,
mNeptune681,Yel/Grn,E,miRFP703,Red,A,Sirius,UV,A,miRFP670,Red,B,mRuby3,Yel/Grn,C,mCitrine,Violet,B,miRFP709,Red,C,mCarmine,Yel/Grn,D,dKeima570,Violet,C,mTagBFP2,Violet,A,
pHuji,Yel/Grn,A,mCherry2,Yel/Grn,D,mRFP1.2,Yel/Grn,E,smURFP,Red,C,Sapphire,Violet,B,mEmerald,Blue,A,mRuby3,Blue,B,mScarlet,Yel/Grn,C,tKeima,Violet,C,secBFP2,Violet,A,
pHuji,Yel/Grn,A,miRFP,Red,C,ppluGFP2,Blue,A,Sirius,UV,B,AdRed-C148S,Yel/Grn,C,HcRed7,Yel/Grn,D,dKeima,Violet,C,secBFP2,Violet,A,Katushka,Yel/Grn,E,mNeptune2.5,Yel/Grn,B,
Jred,Yel/Grn,D,mEGFP,Blue,A,iRFP720,Red,A,dKeima,Violet,D,mLumin,Yel/Grn,A,AdRed,Yel/Grn,E,iRFP713,Red,C,mAmetrine,Violet,B,TDsmURFP,Red,B,mTagBFP2,Violet,A,
mRuby2,Yel/Grn,C,mTurquoise2,Violet,A,mGrape3,Yel/Grn,A,EBFP,UV,A,iRFP670,Red,B,Sandercyanin,UV,C,mKelly1,Yel/Grn,D,oxGFP,Blue,A,miniSOG2,Violet,B,iRFP702,Yel/Grn,E,
TurboRFP,Yel/Grn,C,mCherry2,Yel/Grn,A,miRFP670,Red,B,P4-3E,UV,B,mKeima,Violet,C,AdRed-C148S,Blue,C,vsfGFP-9,Blue,A,DsRed-Express,Blue,B,RDSmCherry1,Yel/Grn,D,iFP2.0,Red,C,
miRFP703,Red,C,mKelly2,Yel/Grn,D,Sirius,UV,A,Sapphire,UV,B,AdRed-C148S,Yel/Grn,A,tdTomato,Yel/Grn,C,UnaG,Blue,A,mPlum,Yel/Grn,E,miniSOG2,Violet,B,mBeRFP,Violet,E,
miRFP,Violet,E,mRuby2,Yel/Grn,C,mNeptune681,Yel/Grn,E,miRFP670,Red,B,mGrape3,Blue,C,mGarnet,Yel/Grn,D,mKelly1,Yel/Grn,A,vsfGFP-9,Blue,A,tKeima,Violet,C,iRFP702,Red,C,
mNeptune681,Yel/Grn,E,mBanana,Blue,B,vsfGFP-0,Blue,A,AdRed-C148S,Yel/Grn,A,HcRed7,Yel/Grn,D,dKeima,Violet,C,dTomato,UV,C,cgfTagRFP,Yel/Grn,C,TDsmURFP,Red,B,secBFP2,Violet,A,
mNeptune681,Yel/Grn,E,miRFP703,Red,C,TagRFP657,Yel/Grn,A,mKeima,UV,C,mRuby3,Yel/Grn,C,iRFP670,Red,B,mGarnet,Yel/Grn,D,dKeima,Blue,C,vsfGFP-9,Blue,A,secBFP2,Violet,A,
HcRed,Yel/Grn,E,Sirius,UV,A,mStrawberry,Yel/Grn,D,mRuby3,Yel/Grn,C,LSSmOrange,UV,C,DsRed-Max,Yel/Grn,A,vsfGFP-9,Blue,A,CyOFP1,Blue,B,mKalama1,Violet,A,miRFP670nano,Red,B,
mCyRFP1,Blue,B,vsfGFP-0,Blue,A,FusionRed,Yel/Grn,A,mPlum,Yel/Grn,E,HcRed7,Yel/Grn,D,dKeima,Violet,D,dTomato,Yel/Grn,C,miniSOG2,UV,B,mScarlet,Blue,C,iRFP702,Red,C,
mRuby,Yel/Grn,A,miRFP703,Red,C,P4,UV,A,AsRed2,Blue,B,mScarlet-I,Yel/Grn,D,dKeima,Violet,D,miniSOG2,Violet,B,EGFP,Blue,A,RDSmCherry1,Yel/Grn,E,DsRed-Express2,Yel/Grn,C,
miRFP,Red,C,HcRed,Yel/Grn,D,mCardinal,Red,B,mKeima,Violet,C,EBFP,UV,A,DsRed-Max,Yel/Grn,C,TagRFP,Yel/Grn,A,mTagBFP2,Violet,A,mRaspberry,Yel/Grn,B,muGFP,Blue,A,
oxBFP,Violet,A,miRFP703,Red,C,mNeptune681,Red,B,Neptune,Yel/Grn,D,eqFP670,Red,A,mMaroon1,UV,C,AdRed-C148S,Yel/Grn,A,LSSmOrange,Violet,C,mScarlet-I,Yel/Grn,C,vsfGFP-9,Blue,A,
miRFP703,Red,C,mNeptune681,Yel/Grn,D,smURFP,Red,B,mRuby3,Yel/Grn,A,mScarlet-H,Yel/Grn,C,vsfGFP-9,Blue,A,dTomato,UV,C,CFP,UV,B,tKeima,Violet,C,TagCFP,Violet,B,
oxBFP,Violet,A,Sapphire,Violet,B,iRFP670,Red,B,tdTomato,Blue,B,mGinger2,Yel/Grn,D,DsRed-Max,Yel/Grn,A,vsfGFP-9,Blue,A,TagRFP,UV,C,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,
mCardinal,Yel/Grn,E,miRFP670,Red,B,mScarlet-H,Blue,B,HcRed7,Yel/Grn,D,mGinger2,Yel/Grn,A,eqFP611,UV,C,dKeima,Violet,C,miRFP709,Red,C,vsfGFP-9,Blue,A,secBFP2,Violet,A,
miRFP703,Red,C,mCherry,UV,C,T-Sapphire,Violet,B,P4-3E,UV,B,vsfGFP-0,Blue,A,mKelly2,Yel/Grn,D,mRuby3,Yel/Grn,C,AdRed-C148S,Blue,B,EBFP,Violet,A,tKeima,Violet,C,
SuperNova Red,Yel/Grn,A,mRuby3,Yel/Grn,C,LSSmOrange,Violet,E,mPlum,Yel/Grn,E,mGinger2,Yel/Grn,D,mEGFP,Blue,A,CyOFP1,Blue,B,iRFP702,Red,C,mAmetrine,Violet,B,mBlueberry2,Violet,A,
mStable,UV,C,mNeptune681,Yel/Grn,E,Sirius,UV,A,AsRed2,Blue,B,Sapphire,UV,B,AdRed-C148S,Yel/Grn,A,E2-Orange,Yel/Grn,C,UnaG,Blue,A,mGarnet,Yel/Grn,D,secBFP2,Violet,A,
miRFP703,Red,C,mNeptune681,Yel/Grn,E,AsRed2,Yel/Grn,A,mScarlet-I,Yel/Grn,D,mKeima,Violet,C,mKate,Blue,C,iFP1.4,Violet,E,DsRed-Max,Yel/Grn,C,EGFP,Blue,A,secBFP2,Violet,A,
miRFP,UV,C,T-Sapphire,UV,B,mGrape3,Yel/Grn,E,AdRed-C148S,Yel/Grn,A,amCyan1,Violet,B,mGinger2,Yel/Grn,D,vsfGFP-9,Blue,A,iFP2.0,Red,C,DsRed-Express2,Yel/Grn,C,tKeima,Violet,C,
mNeptune681,Yel/Grn,E,HcRed,UV,C,vsfGFP-0,Blue,A,mNeptune,Yel/Grn,B,iRFP682,Red,A,AdRed-C148S,Yel/Grn,A,SOPP,UV,B,dKeima,Violet,C,miRFP709,Red,C,TDsmURFP,Red,B,
miRFP,Violet,E,mNeptune681,Yel/Grn,E,mGarnet2,Yel/Grn,D,DsRed-Max,Blue,B,miRFP709,Red,A,mVenus,Blue,A,CFP,Violet,B,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,TagRFP-T,Yel/Grn,A,
mNeptune681,Yel/Grn,E,miRFP703,Red,A,vsfGFP-0,Blue,A,iRFP670,Red,B,mGinger2,Yel/Grn,D,dKeima,Violet,C,TagRFP,UV,C,iRFP702,Red,C,DsRed-Express2,Yel/Grn,A,secBFP2,Violet,A,
mStable,Red,A,miRFP703,Red,C,Sirius,UV,A,HcRed7,Yel/Grn,D,dKeima,Violet,D,vsfGFP-9,Blue,A,TagRFP,Yel/Grn,C,DsRed-Express,Yel/Grn,A,mCRISPRed,Blue,C,secBFP2,Violet,A,
P4-3E,UV,A,mApple,Yel/Grn,C,mTurquoise,Violet,B,mScarlet-I,Yel/Grn,E,mKeima,Violet,C,mRuby3,Yel/Grn,A,iRFP720,Red,A,iRFP702,Red,C,miRFP670nano,Red,B,moxGFP,Blue,A,
miRFP703,Red,C,DsRed,Blue,B,HcRed,Violet,D,eqFP650,Yel/Grn,E,mKeima,Violet,C,mRuby3,Yel/Grn,C,mPlum,Yel/Grn,D,vsfGFP-9,Blue,A,CFP,UV,B,RDSmCherry1,Yel/Grn,A,
mTangerine,Yel/Grn,C,Neptune,Yel/Grn,D,mCherry2,Yel/Grn,A,eqFP650,Yel/Grn,B,Sirius,UV,A,LSSmOrange,Violet,C,Sandercyanin,UV,C,oxGFP,Blue,A,iRFP702,Red,C,mRaspberry,Blue,B,
miRFP703,Red,C,mKelly2,Yel/Grn,D,Sirius,UV,B,DsRed2,Blue,B,mStrawberry,Yel/Grn,C,mUkG,Blue,A,AdRed-C148S,Yel/Grn,A,mPlum,Yel/Grn,E,moxCerulean3,Violet,B,mBeRFP,Violet,C,
mKate S158C,Blue,C,SuperNova Red,Yel/Grn,A,mKeima,Violet,D,HcRed7,Yel/Grn,E,mGinger1,Yel/Grn,D,mKalama1,Violet,A,TagRFP,Yel/Grn,C,mScarlet,Blue,B,mAvicFP1,Blue,A,miRFP670nano,Red,B,
mRuby2,Yel/Grn,C,miRFP703,Red,C,mKO2,Blue,B,AdRed-C148S,Yel/Grn,A,UnaG,Blue,A,mPlum,Yel/Grn,E,mCerulean3,Violet,A,mGinger1,Yel/Grn,D,dKeima,Violet,C,CFP,UV,B,
mHoneydew,Blue,A,mRuby,Yel/Grn,A,mTangerine,Yel/Grn,C,miRFP703,Red,C,Neptune,Yel/Grn,D,LSSmCherry1,Blue,B,P4,Violet,A,tdTomato,Violet,C,tKeima,Violet,D,RDSmCherry1,Yel/Grn,E,
miRFP,Violet,E,AdRed-C148S,Yel/Grn,C,mPlum,Yel/Grn,E,HcRed7,Yel/Grn,D,mKate S158A,Yel/Grn,B,iRFP670,Red,B,vsfGFP-9,Blue,A,mCarmine,Red,C,tKeima,Violet,C,secBFP2,Violet,A,
mMaroon1,UV,C,vsfGFP-0,Blue,A,mRuby3,Yel/Grn,A,AdRed-C148S,Yel/Grn,C,iRFP670,Red,B,SOPP,Violet,B,dKeima,Violet,C,mKalama1,UV,A,AdRed,Yel/Grn,D,TDsmURFP,Red,C,
mRuby,Yel/Grn,C,mCherry2,Yel/Grn,A,tdTomato,Blue,B,HcRed7,Yel/Grn,D,dKeima,Violet,D,moxCerulean3,Violet,B,CFP,UV,B,miRFP720,Red,C,muGFP,Blue,A,mRaspberry,Yel/Grn,E,
pHuji,Yel/Grn,D,mRuby3,Yel/Grn,C,AdRed-C148S,Blue,C,TagYFP,Blue,A,iRFP670,Red,B,iFP1.4,Red,C,dKeima,Violet,D,iRFP713,Red,A,mAmetrine,Violet,B,TagRFP-T,Yel/Grn,A,
mRuby2,Yel/Grn,E,mCyRFP1,Blue,B,mRuby3,Yel/Grn,C,UnaG,Blue,A,mGinger2,Yel/Grn,D,dKeima,Violet,D,miRFP709,Red,C,TagCFP,UV,B,mAmetrine,Violet,B,secBFP2,Violet,A,
eqFP650,Red,B,Sirius,UV,A,mKelly2,Yel/Grn,E,mScarlet-I,Yel/Grn,A,mKeima,Violet,C,mScarlet-H,Blue,B,mGinger1,Yel/Grn,D,vsfGFP-9,Blue,A,TagRFP,Yel/Grn,C,iRFP702,Red,A,
miRFP,UV,C,smURFP,Red,B,vsfGFP-0,Blue,A,mCardinal,Yel/Grn,D,mGrape3,Yel/Grn,A,mGarnet,Yel/Grn,E,DsRed-Max,Yel/Grn,C,moxCerulean3,Violet,A,dKeima,Violet,D,miRFP709,Red,C,
miRFP,Violet,E,miRFP670,Red,B,AdRed-C148S,Yel/Grn,C,mRuby3,Yel/Grn,B,iRFP670,Red,C,mKelly1,Yel/Grn,D,AdRed,Yel/Grn,A,miniSOG2,Violet,B,tKeima,Violet,C,muGFP,Blue,A,
Montipora sp. #20-9115,Violet,D,HcRed,UV,C,LSSmCherry1,Blue,B,mKelly2,Yel/Grn,D,FusionRed,Yel/Grn,A,mRuby3,Yel/Grn,C,vsfGFP-9,Blue,A,mKalama1,Violet,A,iRFP702,Red,C,Katushka2S,Blue,C,
mNeptune681,Red,B,miRFP703,Red,A,mRFP1.2,Yel/Grn,A,mKelly2,Yel/Grn,D,tdTomato,Blue,B,iFP1.4,Violet,E,mGarnet,Yel/Grn,E,dKeima,Violet,C,SOPP,UV,B,vsfGFP-9,Blue,A,
mNeptune681,Yel/Grn,E,Superfolder GFP,Blue,A,iRFP682,Yel/Grn,D,iRFP720,Red,C,SOPP,UV,B,mGarnet2,UV,C,mKelly1,Yel/Grn,A,dTomato,Yel/Grn,C,miRFP670nano,Red,B,tKeima,Violet,C,
mKate2,Yel/Grn,D,miRFP670,Red,B,FusionRed,Yel/Grn,B,mKeima,Violet,D,mScarlet-H,Yel/Grn,A,iFP1.4,Red,C,mKelly1,Yel/Grn,E,oxGFP,Blue,A,mKalama1,Violet,A,cgfTagRFP,Yel/Grn,C,
miRFP703,Red,C,mNeptune681,Yel/Grn,D,vsfGFP-0,Blue,A,mKeima,Violet,C,mTFP1,UV,B,EBFP,Violet,A,mGarnet2,Yel/Grn,E,miRFP709,Red,A,cgfTagRFP,Yel/Grn,C,TDsmURFP,Red,B,
mNeptune681,Yel/Grn,E,miRFP703,Red,C,smURFP,Red,A,miRFP670,Red,B,AdRed-C148S,Yel/Grn,C,UnaG,Blue,A,mGarnet2,UV,C,SOPP,UV,B,mKelly1,Yel/Grn,A,TDsmURFP,Yel/Grn,D,
oxBFP,UV,B,vsfGFP-0,Blue,A,mRuby3,Yel/Grn,A,E2-Orange,Blue,B,AdRed-C148S,Yel/Grn,C,mGinger2,Yel/Grn,D,iFP1.4,Violet,E,iRFP720,Red,C,mGarnet,Yel/Grn,E,dKeima,Violet,C,
miRFP703,Red,C,Sapphire,Violet,B,tdTomato,Yel/Grn,E,mPlum,Yel/Grn,D,dKeima,Violet,C,vsfGFP-9,Blue,A,dTomato,Yel/Grn,C,AdRed,Yel/Grn,A,RDSmCherry1,Blue,C,secBFP2,Violet,A,
pHuji,Blue,C,miRFP703,Red,C,Sapphire,UV,B,mKeima,Violet,C,AdRed-C148S,Yel/Grn,A,mGinger2,Yel/Grn,E,TagRFP,Yel/Grn,C,AdRed,Yel/Grn,D,mAvicFP1,Blue,A,secBFP2,Violet,A,
mRuby,Yel/Grn,A,mPapaya,Blue,A,mKeima,Violet,D,mRuby3,Yel/Grn,C,eqFP611,Yel/Grn,B,mGinger2,Yel/Grn,D,miRFP670nano,Red,B,iRFP702,Red,C,DsRed-Express2,Blue,B,mBlueberry2,Violet,A,
miRFP703,Red,C,mCardinal,Yel/Grn,D,AdRed-C148S,Yel/Grn,C,mRuby3,Yel/Grn,A,amCyan1,Violet,B,DsRed-Max,Blue,C,vsfGFP-9,Blue,A,mBeRFP,Violet,C,Katushka,Yel/Grn,E,secBFP2,Violet,A,
Neptune,Yel/Grn,D,P4-3E,Violet,A,mRuby3,Blue,B,dKeima,Violet,C,vsfGFP-9,Blue,A,cgfTagRFP,Yel/Grn,C,mBeRFP,UV,C,miRFP670nano,Red,C,KillerRed,Yel/Grn,A,mAmetrine,Violet,B,
pHuji,Yel/Grn,E,mKate S158C,Yel/Grn,D,mApple,Yel/Grn,C,mKeima,Violet,D,mRuby3,Blue,B,mClover3,Blue,A,cgfTagRFP,Yel/Grn,A,mAmetrine,Violet,B,TDsmURFP,Red,B,TagBFP,Violet,A,
pHuji,Blue,B,Neptune,Yel/Grn,A,mRuby3,Yel/Grn,C,mKeima,UV,C,mPlum,Yel/Grn,E,HcRed7,Yel/Grn,D,dKeima,Violet,D,vsfGFP-9,Blue,A,miRFP709,Red,C,mTagBFP2,Violet,A,
mRuby,Yel/Grn,A,P4,Violet,A,mNeptune,Yel/Grn,E,DsRed2,Blue,B,usGFP,Blue,A,mGinger1,Yel/Grn,D,dKeima,Violet,C,iRFP702,Red,C,cgfTagRFP,Yel/Grn,C,Katushka,Red,B,
miRFP703,Red,C,mNeptune681,Yel/Grn,E,miRFP670,Red,A,P4-3E,UV,B,UnaG,Blue,A,mGarnet,Yel/Grn,D,dKeima,Violet,C,iRFP702,Yel/Grn,B,cgfTagRFP,Yel/Grn,C,TDsmURFP,Red,B,
EBFP2,UV,A,miRFP703,Red,C,TagRFP657,Yel/Grn,B,miRFP670,Red,B,mCardinal,Yel/Grn,A,mKeima,Violet,C,UnaG,Blue,A,mGarnet,Yel/Grn,D,mGarnet2,Yel/Grn,E,cgfTagRFP,Yel/Grn,C,
mNeptune681,Yel/Grn,E,P4,Violet,A,Jred,UV,C,mRuby3,Yel/Grn,A,mPlum,Yel/Grn,B,mGinger2,Yel/Grn,D,dKeima,Violet,C,miRFP709,Red,C,vsfGFP-9,Blue,A,miRFP670nano,Red,B,
Aquamarine,Violet,A,smURFP,Red,B,usGFP,Blue,A,mKate S158C,Yel/Grn,D,mRuby3,Yel/Grn,C,mKeima,Violet,C,mScarlet-H,Blue,B,mKalama1,UV,A,iRFP702,Red,C,cgfTagRFP,Yel/Grn,A,
mKO,Yel/Grn,C,mRuby2,Yel/Grn,A,miRFP670,Red,B,LSSmCherry1,Blue,B,mKeima,Violet,C,mKate S158A,Yel/Grn,E,miRFP709,Red,C,vsfGFP-9,Blue,A,mTagBFP2,Violet,A,TagRFP-T,Blue,C,
mScarlet-I,Yel/Grn,A,mRuby3,Yel/Grn,C,HcRed7,Yel/Grn,D,mKate S158A,Yel/Grn,E,UnaG,Blue,A,eqFP611,Violet,D,dKeima,Violet,C,miRFP670nano,Red,B,SNIFP,Red,C,mTagBFP2,Violet,A,
Montipora sp. #20-9115,Violet,E,miRFP670,Red,B,mScarlet-I,Yel/Grn,A,mPlum,Yel/Grn,E,mEGFP,Blue,A,mGinger1,Yel/Grn,D,dTomato,Yel/Grn,C,CyOFP1,Blue,B,mAmetrine,Violet,B,secBFP2,Violet,A,
mCherry2,Yel/Grn,A,smURFP,Red,B,mEmerald,Blue,A,mRuby3,Yel/Grn,C,EBFP,UV,A,tdTomato,Blue,C,mScarlet-H,Yel/Grn,D,DsRed-Max,Blue,B,dKeima,Violet,C,mKalama1,Violet,A,
Neptune,Red,B,mStrawberry,Yel/Grn,A,mKeima,Violet,C,HcRed7,Yel/Grn,D,moxCerulean3,Violet,B,DsRed-Max,Blue,B,oxGFP,Blue,A,mKalama1,UV,B,TagRFP,Yel/Grn,C,iRFP702,Red,C,
miRFP703,Red,C,mNeptune,Yel/Grn,E,LSSmCherry1,Blue,C,mWasabi,Blue,A,AdRed-C148S,Yel/Grn,A,mRuby3,Yel/Grn,C,mKate S158A,Yel/Grn,B,mScarlet-H,Yel/Grn,D,CFP,Violet,B,tKeima,Violet,C,
mHoneydew,Blue,A,pHuji,Yel/Grn,A,CyPet,Violet,A,P4,UV,B,AdRed-C148S,Blue,B,HcRed7,Yel/Grn,D,iFP1.4,Violet,E,dKeima,Violet,D,TagRFP,Yel/Grn,C,miRFP670nano,Red,B,
